construccion	md5	posicion	tipo	puntuacion
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3320	aceptor	1.68557e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3320	donante	1.20771e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3321	aceptor	1.18225e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3321	donante	1.6096e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3322	aceptor	7.634e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3322	donante	8.2755e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3323	aceptor	1.1909e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3323	donante	2.99146e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3324	aceptor	0.000157289
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3324	donante	1.30642e-05
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3325	aceptor	1.74934e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3325	donante	1.10326e-05
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3326	aceptor	2.71367e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3326	donante	4.7157e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3327	aceptor	1.14802e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3327	donante	5.93572e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3328	aceptor	3.26364e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3328	donante	5.24499e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3329	aceptor	4.7003e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3329	donante	4.6769e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3330	aceptor	6.29575e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3330	donante	1.75299e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3331	aceptor	5.94718e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3331	donante	5.28622e-05
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3332	aceptor	3.54986e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3332	donante	7.60268e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3333	aceptor	4.21164e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3333	donante	4.02206e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3334	aceptor	7.99537e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3334	donante	1.38424e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3335	aceptor	1.00433e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3335	donante	5.1087e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3336	aceptor	4.08078e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3336	donante	2.06058e-05
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3337	aceptor	4.57963e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3337	donante	1.53595e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3338	aceptor	1.95979e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3338	donante	7.852e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3339	aceptor	9.3481e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3339	donante	2.31212e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3340	aceptor	7.30288e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3340	donante	1.24827e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3341	aceptor	2.87172e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3341	donante	7.64377e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3342	aceptor	1.15895e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3342	donante	1.82014e-05
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3343	aceptor	1.48856e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3343	donante	1.2737e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3344	aceptor	4.28219e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3344	donante	1.12948e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3345	aceptor	1.18565e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3345	donante	1.65928e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3346	aceptor	3.81993e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3346	donante	1.02244e-05
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3347	aceptor	8.13798e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3347	donante	2.05879e-05
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3348	aceptor	1.65469e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3348	donante	1.7692e-05
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3349	aceptor	5.79372e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3349	donante	1.01507e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3350	aceptor	5.29146e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3350	donante	0.000137298
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3351	aceptor	9.83077e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3351	donante	1.8862e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3352	aceptor	2.46527e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3352	donante	0.00926636
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3353	aceptor	1.56527e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3353	donante	2.86534e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3354	aceptor	5.72327e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3354	donante	4.25726e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3355	aceptor	4.24774e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3355	donante	2.89061e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3356	aceptor	9.50816e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3356	donante	1.43886e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3357	aceptor	1.29141e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3357	donante	1.29818e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3358	aceptor	3.77335e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3358	donante	5.57738e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3359	aceptor	2.75524e-05
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3359	donante	7.18084e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3360	aceptor	3.36771e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3360	donante	5.06945e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3361	aceptor	6.56008e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3361	donante	1.88697e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3362	aceptor	1.23317e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3362	donante	1.24543e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3363	aceptor	4.01107e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3363	donante	1.84265e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3364	aceptor	5.7489e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3364	donante	3.95664e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3365	aceptor	1.04133e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3365	donante	1.8368e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3366	aceptor	3.04844e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3366	donante	4.3461e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3367	aceptor	1.04058e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3367	donante	2.92886e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3368	aceptor	2.51666e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3368	donante	4.3125e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3369	aceptor	5.00461e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3369	donante	4.14409e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3370	aceptor	9.22185e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3370	donante	8.58945e-09
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3371	aceptor	6.347e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3371	donante	6.45892e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3372	aceptor	3.07753e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3372	donante	1.57292e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3373	aceptor	2.47678e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3373	donante	1.80444e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3374	aceptor	1.07088e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3374	donante	3.03762e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3375	aceptor	5.11375e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3375	donante	1.35079e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3376	aceptor	4.05901e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3376	donante	2.06481e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3377	aceptor	1.73816e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3377	donante	4.11152e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3378	aceptor	2.29957e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3378	donante	1.49056e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3379	aceptor	8.32781e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3379	donante	1.96257e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3380	aceptor	2.93001e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3380	donante	1.01362e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3381	aceptor	2.06575e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3381	donante	1.82329e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3382	aceptor	1.07981e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3382	donante	5.43879e-09
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3383	aceptor	5.45029e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3383	donante	2.01084e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3384	aceptor	6.1199e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3384	donante	1.18989e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3385	aceptor	2.28126e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3385	donante	2.93667e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3386	aceptor	2.24129e-05
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3386	donante	8.28108e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3387	aceptor	9.11681e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3387	donante	2.23995e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3388	aceptor	3.32819e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3388	donante	6.40487e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3389	aceptor	1.17845e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3389	donante	2.7298e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3390	aceptor	5.42669e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3390	donante	4.42875e-09
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3391	aceptor	1.14259e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3391	donante	2.43845e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3392	aceptor	2.50939e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3392	donante	1.31589e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3393	aceptor	6.20156e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3393	donante	1.17351e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3394	aceptor	1.28812e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3394	donante	6.21408e-09
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3395	aceptor	2.40616e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3395	donante	2.11855e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3396	aceptor	3.38573e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3396	donante	2.99711e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3397	aceptor	3.33194e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3397	donante	8.18669e-09
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3398	aceptor	4.39567e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3398	donante	1.97237e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3399	aceptor	8.03695e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3399	donante	3.45449e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3400	aceptor	2.52983e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3400	donante	4.3036e-09
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3401	aceptor	7.38129e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3401	donante	1.06589e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3402	aceptor	1.43693e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3402	donante	2.69544e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3403	aceptor	0.000364273
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3403	donante	4.90827e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3404	aceptor	1.36442e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3404	donante	7.57857e-09
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3405	aceptor	1.54642e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3405	donante	5.14939e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3406	aceptor	0.000105933
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3406	donante	2.71447e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3407	aceptor	6.74516e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3407	donante	1.44121e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3408	aceptor	7.47401e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3408	donante	1.07084e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3409	aceptor	1.99412e-05
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3409	donante	5.89337e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3410	aceptor	3.99655e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3410	donante	3.80048e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3411	aceptor	4.17719e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3411	donante	3.7066e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3412	aceptor	1.15376e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3412	donante	4.35192e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3413	aceptor	2.25721e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3413	donante	6.10963e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3414	aceptor	2.08212e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3414	donante	8.94299e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3415	aceptor	1.56482e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3415	donante	1.81144e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3416	aceptor	6.05651e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3416	donante	7.82494e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3417	aceptor	1.19779e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3417	donante	9.6819e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3418	aceptor	2.4248e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3418	donante	4.4082e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3419	aceptor	4.92599e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3419	donante	2.70654e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3420	aceptor	5.90266e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3420	donante	4.38105e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3421	aceptor	9.50221e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3421	donante	1.89478e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3422	aceptor	2.21217e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3422	donante	9.97287e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3423	aceptor	5.29237e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3423	donante	1.74079e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3424	aceptor	5.15182e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3424	donante	1.65801e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3425	aceptor	5.71794e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3425	donante	5.08148e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3426	aceptor	1.63706e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3426	donante	7.02765e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3427	aceptor	1.86041e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3427	donante	1.31141e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3428	aceptor	2.4342e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3428	donante	4.46099e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3429	aceptor	5.05849e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3429	donante	7.8912e-05
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3430	aceptor	0.850073
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3430	donante	1.57683e-05
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3431	aceptor	1.69467e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3431	donante	7.3323e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3432	aceptor	1.4995e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3432	donante	6.89375e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3433	aceptor	3.52744e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3433	donante	1.32337e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3434	aceptor	0.00013501
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3434	donante	2.48836e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3435	aceptor	3.2762e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3435	donante	2.6187e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3436	aceptor	4.88245e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3436	donante	4.49166e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3437	aceptor	3.35784e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3437	donante	1.19216e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3438	aceptor	1.12264e-05
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3438	donante	2.3249e-05
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3439	aceptor	3.38004e-05
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3439	donante	1.29131e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3440	aceptor	3.48863e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3440	donante	4.20482e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3441	aceptor	1.43189e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3441	donante	8.06528e-08
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3442	aceptor	1.92981e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3442	donante	5.53082e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3443	aceptor	1.96697e-05
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3443	donante	4.38826e-05
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3444	aceptor	1.40092e-05
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3444	donante	1.67905e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3445	aceptor	2.44646e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3445	donante	2.22459e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3446	aceptor	7.93423e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3446	donante	1.05691e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3447	aceptor	6.45378e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3447	donante	1.52374e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3448	aceptor	8.98311e-06
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3448	donante	1.07396e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3449	aceptor	3.40698e-07
mvm_actual__3utr1149	bd19d7a06fe6b1fbc288a35388ea128b	3449	donante	1.19151e-07
mvm_actual__3utr1398	f57e2f300d42460386238957e9da3a48	254	aceptor	1.08278e-05
mvm_actual__3utr1398	f57e2f300d42460386238957e9da3a48	254	donante	0.0462885
mvm_actual__3utr1398	f57e2f300d42460386238957e9da3a48	429	aceptor	7.25332e-05
mvm_actual__3utr1398	f57e2f300d42460386238957e9da3a48	429	donante	0.108932
mvm_actual__3utr1398	f57e2f300d42460386238957e9da3a48	1131	aceptor	1.77033e-05
mvm_actual__3utr1398	f57e2f300d42460386238957e9da3a48	1131	donante	0.0599938
mvm_actual__3utr1398	f57e2f300d42460386238957e9da3a48	1156	aceptor	4.93537e-06
mvm_actual__3utr1398	f57e2f300d42460386238957e9da3a48	1156	donante	0.0540394
mvm_actual__3utr1398	f57e2f300d42460386238957e9da3a48	1516	aceptor	6.45739e-05
mvm_actual__3utr1398	f57e2f300d42460386238957e9da3a48	1516	donante	0.752221
