construccion	md5	posicion	tipo	puntuacion
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3129	aceptor	1.95018e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3129	donante	3.66773e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3130	aceptor	6.44281e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3130	donante	3.43329e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3131	aceptor	1.59159e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3131	donante	6.06994e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3132	aceptor	2.60747e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3132	donante	7.72962e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3133	aceptor	4.5076e-05
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3133	donante	0.800608
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3134	aceptor	3.21144e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3134	donante	2.71532e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3135	aceptor	4.2369e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3135	donante	1.21475e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3136	aceptor	4.8444e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3136	donante	1.63917e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3137	aceptor	6.5014e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3137	donante	1.56456e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3138	aceptor	1.66899e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3138	donante	1.06095e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3139	aceptor	1.87511e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3139	donante	4.63102e-05
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3140	aceptor	1.06458e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3140	donante	3.05872e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3141	aceptor	6.84301e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3141	donante	4.91265e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3142	aceptor	1.51937e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3142	donante	1.2549e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3143	aceptor	2.53578e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3143	donante	1.21487e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3144	aceptor	2.5749e-09
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3144	donante	7.4294e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3145	aceptor	1.61075e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3145	donante	1.28497e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3146	aceptor	2.7231e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3146	donante	1.10141e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3147	aceptor	1.12531e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3147	donante	3.91764e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3148	aceptor	8.36783e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3148	donante	1.78608e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3149	aceptor	9.11243e-09
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3149	donante	3.79273e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3150	aceptor	2.92675e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3150	donante	2.32406e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3151	aceptor	6.20471e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3151	donante	6.77899e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3152	aceptor	2.51839e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3152	donante	3.40917e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3153	aceptor	3.42186e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3153	donante	1.27223e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3154	aceptor	5.9729e-09
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3154	donante	4.41948e-09
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3155	aceptor	7.02911e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3155	donante	4.17445e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3156	aceptor	5.98447e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3156	donante	1.07906e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3157	aceptor	1.50937e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3157	donante	1.00247e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3158	aceptor	8.29211e-09
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3158	donante	1.17124e-09
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3159	aceptor	1.87495e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3159	donante	1.24687e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3160	aceptor	3.92188e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3160	donante	4.01639e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3161	aceptor	2.16117e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3161	donante	4.87593e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3162	aceptor	4.93042e-09
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3162	donante	6.2258e-09
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3163	aceptor	1.59006e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3163	donante	1.71529e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3164	aceptor	3.11248e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3164	donante	3.00764e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3165	aceptor	3.46703e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3165	donante	2.38888e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3166	aceptor	6.51396e-09
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3166	donante	1.2063e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3167	aceptor	5.41844e-09
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3167	donante	3.13751e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3168	aceptor	1.12675e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3168	donante	9.53456e-09
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3169	aceptor	2.88227e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3169	donante	1.4654e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3170	aceptor	1.14213e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3170	donante	3.35792e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3171	aceptor	1.55456e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3171	donante	1.1243e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3172	aceptor	3.73641e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3172	donante	2.52167e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3173	aceptor	1.94878e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3173	donante	8.22462e-09
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3174	aceptor	1.09321e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3174	donante	1.39762e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3175	aceptor	4.63198e-09
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3175	donante	2.02494e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3176	aceptor	2.08958e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3176	donante	1.25942e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3177	aceptor	2.66246e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3177	donante	1.14798e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3178	aceptor	6.3779e-09
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3178	donante	1.88223e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3179	aceptor	1.40788e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3179	donante	1.80105e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3180	aceptor	2.30525e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3180	donante	3.38808e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3181	aceptor	1.97658e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3181	donante	2.46444e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3182	aceptor	1.28918e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3182	donante	7.76543e-09
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3183	aceptor	1.05808e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3183	donante	4.97558e-09
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3184	aceptor	3.12562e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3184	donante	3.47251e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3185	aceptor	1.86955e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3185	donante	7.33466e-09
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3186	aceptor	1.0217e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3186	donante	3.09033e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3187	aceptor	7.13099e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3187	donante	3.80758e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3188	aceptor	2.51795e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3188	donante	8.01397e-09
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3189	aceptor	2.65689e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3189	donante	4.78605e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3190	aceptor	6.03341e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3190	donante	6.18209e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3191	aceptor	8.21892e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3191	donante	3.23294e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3192	aceptor	5.32578e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3192	donante	9.4975e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3193	aceptor	2.87238e-05
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3193	donante	3.39011e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3194	aceptor	1.35448e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3194	donante	1.81492e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3195	aceptor	2.99903e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3195	donante	2.78918e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3196	aceptor	2.53637e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3196	donante	5.51559e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3197	aceptor	1.7632e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3197	donante	5.74121e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3198	aceptor	2.81008e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3198	donante	4.40205e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3199	aceptor	5.78366e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3199	donante	1.75513e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3200	aceptor	3.34707e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3200	donante	2.36496e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3201	aceptor	4.64161e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3201	donante	5.1791e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3202	aceptor	2.09814e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3202	donante	1.00011e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3203	aceptor	4.71094e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3203	donante	1.57248e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3204	aceptor	1.20068e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3204	donante	2.84804e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3205	aceptor	5.82159e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3205	donante	2.84853e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3206	aceptor	5.79808e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3206	donante	3.13402e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3207	aceptor	2.50234e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3207	donante	1.61312e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3208	aceptor	3.67695e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3208	donante	5.3414e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3209	aceptor	2.25024e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3209	donante	1.83681e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3210	aceptor	5.63869e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3210	donante	2.36314e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3211	aceptor	1.2338e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3211	donante	2.14463e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3212	aceptor	6.98745e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3212	donante	1.24876e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3213	aceptor	1.1523e-05
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3213	donante	0.00363359
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3214	aceptor	2.84022e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3214	donante	5.01132e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3215	aceptor	1.38985e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3215	donante	1.33587e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3216	aceptor	1.73311e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3216	donante	2.04634e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3217	aceptor	1.36072e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3217	donante	5.65513e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3218	aceptor	9.39245e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3218	donante	1.18126e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3219	aceptor	1.14082e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3219	donante	1.42499e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3220	aceptor	1.73165e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3220	donante	1.3753e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3221	aceptor	4.3572e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3221	donante	2.84059e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3222	aceptor	1.24224e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3222	donante	3.19698e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3223	aceptor	8.87191e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3223	donante	7.04955e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3224	aceptor	7.18776e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3224	donante	1.50002e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3225	aceptor	6.61381e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3225	donante	2.29639e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3226	aceptor	3.25993e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3226	donante	1.58718e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3227	aceptor	1.46515e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3227	donante	2.13761e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3228	aceptor	1.56823e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3228	donante	7.41362e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3229	aceptor	6.78329e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3229	donante	3.23857e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3230	aceptor	1.69193e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3230	donante	0.000121045
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3231	aceptor	1.31427e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3231	donante	1.22612e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3232	aceptor	4.35512e-05
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3232	donante	3.16672e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3233	aceptor	2.43714e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3233	donante	5.2475e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3234	aceptor	1.05062e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3234	donante	4.18067e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3235	aceptor	9.91084e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3235	donante	7.62102e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3236	aceptor	1.00478e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3236	donante	1.19094e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3237	aceptor	2.37794e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3237	donante	2.76061e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3238	aceptor	8.15534e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3238	donante	4.83684e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3239	aceptor	2.10985e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3239	donante	1.54438e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3240	aceptor	5.95078e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3240	donante	5.00045e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3241	aceptor	6.20714e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3241	donante	9.38216e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3242	aceptor	1.29837e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3242	donante	8.75147e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3243	aceptor	7.75224e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3243	donante	4.18791e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3244	aceptor	2.543e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3244	donante	2.7039e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3245	aceptor	1.52038e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3245	donante	1.3425e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3246	aceptor	7.45184e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3246	donante	3.49118e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3247	aceptor	9.37604e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3247	donante	4.10699e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3248	aceptor	9.15488e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3248	donante	3.89026e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3249	aceptor	7.40671e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3249	donante	6.04197e-05
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3250	aceptor	8.37136e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3250	donante	4.7e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3251	aceptor	1.05955e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3251	donante	1.49266e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3252	aceptor	9.98605e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3252	donante	2.04144e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3253	aceptor	6.03662e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3253	donante	5.59582e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3254	aceptor	1.32852e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3254	donante	9.06491e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3255	aceptor	2.32736e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3255	donante	3.30557e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3256	aceptor	1.65831e-05
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3256	donante	2.20056e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3257	aceptor	1.9708e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3257	donante	2.113e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3258	aceptor	1.62474e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3258	donante	1.01648e-05
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3259	aceptor	1.37891e-05
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3259	donante	8.87717e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3260	aceptor	6.87129e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3260	donante	2.38496e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3261	aceptor	1.63669e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3261	donante	6.31265e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3262	aceptor	2.14191e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3262	donante	1.52351e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3263	aceptor	5.16315e-06
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3263	donante	2.43521e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3264	aceptor	4.3057e-08
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3264	donante	1.7271e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3265	aceptor	2.37587e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3265	donante	4.4194e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3266	aceptor	1.0417e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3266	donante	2.32979e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3267	aceptor	1.41605e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3267	donante	2.95465e-07
mvm_actual__3utr1092	c8826bb1e689f92f8d4074c1041813c8	3268	aceptor	2.13204e-06
